"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,570.0,1.0,7.927417755126953e-05,"smith [[says]] harmison is the [[weakest]] [[link]] the [[south]] africa [[captain]] [[graeme]] smith [[has]] [[stirred]] [[things]] up before today 39 s first test against england by [[claiming]] that [[steve]] harmison , the world 39 s leading bowler , is [[mentally]] [[vulnerable]] and can [[be]] [[disarmed]] for the [[rest]] of the five [[test]] [[series]] if the",2.0,0.759849488735199,"smith [[testified]] harmison is the [[tiniest]] [[bond]] the [[sud]] africa [[chef]] [[mcgrath]] smith [[hectares]] [[ignited]] [[topics]] up before today 39 s first test against england by [[corroborating]] that [[peters]] harmison , the world 39 s leading bowler , is [[mentality]] [[receptive]] and can [[represent]] [[demilitarized]] for the [[residing]] of the five [[auditing]] [[suite]] if the","Successful"
3.0,443.0,3.0,0.0006159543991088867,"[[astronomers]] ready for [[comet]] [[smashing]] [[mission]] nasa and [[university]] astronomers are [[eagerly]] awaiting the launch of a space [[probe]] bound to collide with a comet and [[give]] [[researchers]] a glimpse inside the solar systems [[icy]] wanderers",0.0,0.5091394782066345,"[[historians]] ready for [[guilt]] [[ruining]] [[delegation]] nasa and [[institutes]] astronomers are [[forcefully]] awaiting the launch of a space [[rover]] bound to collide with a comet and [[gives]] [[intellectuals]] a glimpse inside the solar systems [[froze]] wanderers","Successful"
0.0,79.0,0.0,0.00937122106552124,"un deadlock defeats cloning ban the united nations [[has]] [[shelved]] efforts to draft a treaty banning the cloning of human [[embryos]] in a setback for the bush administration",3.0,0.5126703977584839,"un deadlock defeats cloning ban the united nations [[owns]] [[shelve]] efforts to draft a treaty banning the cloning of human [[embryo]] in a setback for the bush administration","Successful"
1.0,438.0,1.0,8.058547973632812e-05,"[[fresno]] [[st]] [[blows]] out no 13 [[kansas]] [[state]] \( [[ap]] \) [[ap]] [[paul]] pinegar [[threw]] two [[touchdown]] passes to [[matt]] [[rivera]] and ran for another [[score]] , and [[fresno]] [[state]] [[upset]] no 13 [[kansas]] [[state]] 45 21 on [[saturday]]",0.0,0.600955605506897,"[[temecula]] [[santo]] [[blow]] out no 13 [[oklahoma]] [[countries]] \( [[pa]] \) [[pa]] [[paulo]] pinegar [[flowed]] two [[fumble]] passes to [[perished]] [[la]] and ran for another [[symbol]] , and [[boise]] [[statehood]] [[shocked]] no 13 [[oklahoma]] [[estados]] 45 21 on [[hoy]]","Successful"
3.0,113.0,3.0,0.002055943012237549,"mpaa [[takes]] filesharers to court the motion picture association of america has gone on the [[offensive]] in its battle against [[piracy]] and peer to peer sharing of movies , and has launched more than 200 civil suits against users it identifies as being the worst offenders",2.0,0.5136493444442749,"mpaa [[elects]] filesharers to court the motion picture association of america has gone on the [[contemptible]] in its battle against [[hijackers]] and peer to peer sharing of movies , and has launched more than 200 civil suits against users it identifies as being the worst offenders","Successful"
2.0,301.0,2.0,0.0003008842468261719,"coke to pay new ceo same as predecessor coca [[cola]] [[co]] \( [[ko]] n quote , profile , [[research]] \) , which warned [[earlier]] this [[week]] of lower than [[expected]] profits this year , [[said]] on friday it will pay chairman and [[chief]] [[executive]] neville isdell 1",1.0,0.6398202776908875,"coke to pay new ceo same as predecessor coca [[queued]] [[capitan]] \( [[gu]] n quote , profile , [[scrutinize]] \) , which warned [[sooner]] this [[days]] of lower than [[awaiting]] profits this year , [[commented]] on friday it will pay chairman and [[skipper]] [[implementing]] neville isdell 1","Successful"
1.0,578.0,1.0,0.00016641616821289062,"[[swimming]] phelps [[eases]] into [[world]] short [[course]] 200 [[free]] final [[indianapolis]] , [[united]] [[states]] [[athens]] [[olympic]] [[star]] michael phelps [[made]] a [[relatively]] [[relaxed]] start on the first day of the [[seventh]] [[world]] short [[course]] swim [[championship]] , [[qualifying]] second for the 200 [[m]] freestyle [[final]]",1.0,0.018051207065582275,"[[bathing]] phelps [[lowered]] into [[planets]] short [[way]] 200 [[libre]] final [[arlington]] , [[uniformed]] [[says]] [[greece]] [[olympian]] [[singing]] michael phelps [[performed]] a [[comparatively]] [[loose]] start on the first day of the [[ix]] [[mundo]] short [[curriculum]] swim [[trophy]] , [[entitled]] second for the 200 [[meters]] freestyle [[latest]]","Failed"
0.0,195.0,0.0,0.0003383159637451172,"[[soldiers]] [[face]] abu [[ghraib]] [[hearings]] four us [[soldiers]] charged with abusing iraqi prisoners are set to face pre [[trial]] [[hearings]] in germany",1.0,0.692594051361084,"[[wrestlers]] [[combat]] abu [[freaky]] [[meeting]] four us [[servicemen]] charged with abusing iraqi prisoners are set to face pre [[experimentation]] [[auditioning]] in germany","Successful"
0.0,232.0,0.0,0.0008212924003601074,"[[al]] jazeera [[man]] [[remanded]] in spain a spanish [[court]] remands tayseer alouni and eight others in [[custody]] ahead of their [[trial]] for suspected al qaeda [[links]]",3.0,0.8549843430519104,"[[cl]] jazeera [[mating]] [[referred]] in spain a spanish [[justice]] remands tayseer alouni and eight others in [[inmates]] ahead of their [[experiment]] for suspected al qaeda [[connectivity]]","Successful"
3.0,145.0,3.0,0.037530720233917236,"explorers find ancient city in [[remote]] peru [[jungle]] \( reuters \) reuters an ancient walled city [[complex]] [[inhabited]] some 1 , 300 [[years]] ago by a culture later conquered by the incas has been discovered deep in peru 's amazon jungle , explorers said on tuesday",0.0,0.5015347003936768,"explorers find ancient city in [[peripheral]] peru [[rishi]] \( reuters \) reuters an ancient walled city [[sprawling]] [[deserted]] some 1 , 300 [[anni]] ago by a culture later conquered by the incas has been discovered deep in peru 's amazon jungle , explorers said on tuesday","Successful"
3.0,253.0,3.0,0.006388247013092041,"u s wildlife refuges facing grave [[threats]] a sweeping wildlife preserve in [[southwestern]] arizona is among the nation 's 10 most endangered refuges , due in large part to illegal [[drug]] and immigrant [[traffic]] and border [[patrol]] operations , a [[conservation]] group said [[friday]]",0.0,0.5258129835128784,"u s wildlife refuges facing grave [[jeopardizes]] a sweeping wildlife preserve in [[southeastern]] arizona is among the nation 's 10 most endangered refuges , due in large part to illegal [[amphetamines]] and immigrant [[carrying]] and border [[patrolled]] operations , a [[rescued]] group said [[wed]]","Successful"
0.0,70.0,0.0,0.0005664229393005371,"[[scotland]] awaits smoking decision the scottish [[cabinet]] is to meet amid signs it will opt to introduce a ban on [[smoking]] in [[public]] places",2.0,0.7874216437339783,"[[whiskies]] awaits smoking decision the scottish [[pantry]] is to meet amid signs it will opt to introduce a ban on [[cigs]] in [[inhabitant]] places","Successful"
1.0,299.0,1.0,0.0006545186042785645,"[[morocco]] 39 s [[el]] guerrouj [[olympic]] [[champion]] [[morocco]] 39 s hicham [[el]] guerrouj won in athens tuesday an [[olympic]] title in the 1500 [[m]] [[race]] after [[two]] [[failed]] [[attempts]] in [[sydney]] and [[atlanta]]",0.0,0.5610007047653198,"[[tunis]] 39 s [[al]] guerrouj [[olympus]] [[advocate]] [[algeria]] 39 s hicham [[al]] guerrouj won in athens tuesday an [[olympian]] title in the 1500 [[millionth]] [[groceries]] after [[three]] [[miscarriage]] [[trying]] in [[li]] and [[lecce]]","Successful"
0.0,386.0,0.0,0.00020331144332885742,"presidential [[campaign]] [[turns]] even [[nastier]] \( afp \) afp the us presidential race [[hit]] a [[new]] [[low]] in nastiness with [[images]] of osama bin laden and epithets such as quot [[despicable]] [[quot]] and quot un [[american]] [[quot]] bombarding [[voters]] before a [[crucial]] [[series]] of [[televised]] [[debates]]",3.0,0.550255298614502,"presidential [[countryside]] [[transformations]] even [[livelier]] \( afp \) afp the us presidential race [[impacted]] a [[newer]] [[feeble]] in nastiness with [[imaging]] of osama bin laden and epithets such as quot [[monstrous]] [[nbsp]] and quot un [[usa]] [[nbsp]] bombarding [[vote]] before a [[baseline]] [[array]] of [[telecast]] [[discussion]]","Successful"
0.0,238.0,0.0,0.00027745962142944336,"[[india]] watches in [[awe]] as two [[grand]] families feud in public \( canadian [[press]] \) canadian [[press]] new [[delhi]] \( ap \) on one side is the dynasty that has dominated indian [[politics]] for half a century on the other is the [[family]] of [[india]] 's most popular [[actor]] , a man so revered that his fans have been known to commit suicide out of loyalty to him",1.0,0.9107210636138916,"[[madras]] watches in [[admiration]] as two [[marvelous]] families feud in public \( canadian [[pressing]] \) canadian [[pushing]] new [[punjab]] \( ap \) on one side is the dynasty that has dominated indian [[policing]] for half a century on the other is the [[familial]] of [[lndia]] 's most popular [[players]] , a man so revered that his fans have been known to commit suicide out of loyalty to him","Successful"
0.0,97.0,0.0,0.008946835994720459,"halliburton leading contender in construction of [[british]] [[aircraft]] carriers report \( afp \) afp halliburton , the oil services giant once run by us vice president dick cheney , has emerged as a leading contender to manage the construction of two [[british]] aircraft carriers , the sunday telegraph said",2.0,0.6402078866958618,"halliburton leading contender in construction of [[english]] [[boeing]] carriers report \( afp \) afp halliburton , the oil services giant once run by us vice president dick cheney , has emerged as a leading contender to manage the construction of two [[english]] aircraft carriers , the sunday telegraph said","Successful"
3.0,219.0,3.0,0.12308979034423828,"prosecutors say ebbers lied to obtain loans court documents show federal prosecutors have told lawyers for former worldcom inc chief executive bernard j ebbers that they plan to argue he lied about the telecommunications giant 's financial [[condition]] in order to get personal loans lt font face verdana , ms sans serif , arial , helvetica [[size]] 2 [[color]] 666666 gt lt b gt the washington [[post]] lt b gt lt [[font]] gt",2.0,0.5874242782592773,"prosecutors say ebbers lied to obtain loans court documents show federal prosecutors have told lawyers for former worldcom inc chief executive bernard j ebbers that they plan to argue he lied about the telecommunications giant 's financial [[proviso]] in order to get personal loans lt font face verdana , ms sans serif , arial , helvetica [[stature]] 2 [[dyed]] 666666 gt lt b gt the washington [[assignment]] lt b gt lt [[trait]] gt","Successful"
2.0,41.0,2.0,0.021002590656280518,"gm , daimler go green team up will help the companies compete and fill gaps in both firms ' [[portfolios]]",0.0,0.6487582921981812,"gm , daimler go green team up will help the companies compete and fill gaps in both firms ' [[rucksack]]","Successful"
1.0,271.0,1.0,7.140636444091797e-05,"golf [[clarke]] 39 s 11 [[shot]] [[torment]] and then [[crashed]] out of it with a sextuple bogey 11 the [[nightmare]] [[came]] on the [[infamous]] 536 yard 17th at valderrama where",1.0,0.005226314067840576,"golf [[rankin]] 39 s 11 [[assassinate]] [[suffering]] and then [[colliding]] out of it with a sextuple bogey 11 the [[scourge]] [[incoming]] on the [[dreadful]] 536 yard 17th at valderrama where","Failed"
0.0,374.0,0.0,0.0002440810203552246,"[[iran]] leader reasserts [[arms]] [[views]] [[new]] [[york]] [[iran]] 39 s [[foreign]] [[minister]] has said that his [[country]] [[will]] never [[give]] up its [[right]] to [[develop]] nuclear technology for peaceful use , though he denied any intent to produce [[nuclear]] weapons",3.0,0.962253212928772,"[[iranian]] leader reasserts [[carbines]] [[eyesight]] [[innovative]] [[scarsdale]] [[muslims]] 39 s [[outdoor]] [[president]] has said that his [[counties]] [[availability]] never [[conferring]] up its [[eh]] to [[engender]] nuclear technology for peaceful use , though he denied any intent to produce [[neutron]] weapons","Successful"
2.0,187.0,2.0,0.0003437995910644531,"[[coca]] [[cola]] will not sell [[low]] carb c2 in uk coca cola [[has]] [[decided]] not to sell its c2 brand in the uk , one of the company 39 s biggest markets , raising doubts about the future of the mid [[calorie]] soft drink just six months after its launch in north america and japan",3.0,0.7558398842811584,"[[cokehead]] [[queuing]] will not sell [[unassuming]] carb c2 in uk coca cola [[ha]] [[opt]] not to sell its c2 brand in the uk , one of the company 39 s biggest markets , raising doubts about the future of the mid [[calories]] soft drink just six months after its launch in north america and japan","Successful"
3.0,222.0,3.0,0.0002816319465637207,"ibm to [[use]] dual [[core]] opteron [[big]] blue will [[use]] amd 's chip in a high performance [[server]] but is n't yet planning a general [[purpose]] opteron system",2.0,0.6330980658531189,"ibm to [[resort]] dual [[basal]] opteron [[largest]] blue will [[harnessed]] amd 's chip in a high performance [[bartenders]] but is n't yet planning a general [[strives]] opteron system","Successful"
0.0,289.0,0.0,0.00020891427993774414,"[[kerry]] assails [[bush]] [[troop]] [[withdrawal]] [[plan]] \( afp \) afp democratic [[white]] [[house]] [[hopeful]] senator [[john]] [[kerry]] [[warned]] that president george w bush 's plan to withdraw 70 , 000 troops from europe and asia would hinder the war on terrorism and embolden north korea",2.0,0.6182177066802979,"[[buchanan]] assails [[busch]] [[quotient]] [[retirement]] [[planning]] \( afp \) afp democratic [[polar]] [[housing]] [[buoyant]] senator [[johns]] [[buchanan]] [[notifying]] that president george w bush 's plan to withdraw 70 , 000 troops from europe and asia would hinder the war on terrorism and embolden north korea","Successful"
1.0,621.0,1.0,8.153915405273438e-05,"[[chicago]] [[bulls]] [[silence]] [[utah]] jazz , 101 99 \( [[ap]] \) ap [[ben]] [[gordon]] [[scored]] a career high 22 [[points]] , [[including]] four free throws in the [[final]] [[minute]] , to [[lead]] the [[chicago]] [[bulls]] past the utah jazz 101 99 [[wednesday]] [[night]] to [[avoid]] an 0 10 [[start]] that would [[have]] been the [[worst]] in [[franchise]] [[history]]",1.0,0.0004342198371887207,"[[portland]] [[oops]] [[hush]] [[idaho]] jazz , 101 99 \( [[pa]] \) ap [[ibn]] [[dale]] [[remarked]] a career high 22 [[questions]] , [[consisting]] four free throws in the [[eventual]] [[mn]] , to [[advance]] the [[minnesota]] [[male]] past the utah jazz 101 99 [[sunday]] [[sundown]] to [[avoided]] an 0 10 [[launched]] that would [[receives]] been the [[larger]] in [[franchises]] [[yesteryear]]","Failed"
2.0,151.0,2.0,0.000525057315826416,"some think this metal is golden so many [[disasters]] to avoid , so many [[uncertainties]] to resolve , no wonder [[so]] many [[investors]] [[have]] been cautious about buying stocks and bonds",3.0,0.6992225646972656,"some think this metal is golden so many [[calamity]] to avoid , so many [[insecurities]] to resolve , no wonder [[even]] many [[investment]] [[was]] been cautious about buying stocks and bonds","Successful"
1.0,56.0,1.0,0.48750799894332886,"inside info man utd shares drop man united 39 s share price has fallen by just over 2 5 , less than expected after the resignation of malcolm [[glazer]] 39 s bankers jp morgan",2.0,0.9997066855430603,"inside info man utd shares drop man united 39 s share price has fallen by just over 2 5 , less than expected after the resignation of malcolm [[weintraub]] 39 s bankers jp morgan","Successful"
0.0,170.0,0.0,0.00034487247467041016,"mofa [[releases]] new names of indonesian [[hostages]] [[jakarta]] \( antara \) the ministry of foreign affairs offered up on [[tuesday]] yet new names of two indonesian women that were released by [[iraqi]] abductors on monday",3.0,0.6058598160743713,"mofa [[emissions]] new names of indonesian [[captivity]] [[bangkok]] \( antara \) the ministry of foreign affairs offered up on [[sonntag]] yet new names of two indonesian women that were released by [[bagdad]] abductors on monday","Successful"
3.0,189.0,3.0,0.0013183951377868652,"cyber security to [[get]] higher profile [[leader]] homeland [[security]] [[secretary]] tom ridge said yesterday that the role of overseeing computer security and the internet should have a higher profile at the agency , in the face of increasing concern from technology executives and experts that cyber security is getting inadequate attention",2.0,0.6565674543380737,"cyber security to [[earn]] higher profile [[managers]] homeland [[safer]] [[clerk]] tom ridge said yesterday that the role of overseeing computer security and the internet should have a higher profile at the agency , in the face of increasing concern from technology executives and experts that cyber security is getting inadequate attention","Successful"
1.0,479.0,1.0,0.0001461505889892578,"[[ncaa]] notifies [[baylor]] [[baylor]] [[received]] its [[notice]] of [[allegations]] [[thursday]] from the [[ncaa]] about [[infractions]] in its [[men]] 's [[basketball]] [[program]] discovered after the [[death]] of [[player]] patrick dennehy",0.0,0.6055113077163696,"[[vanderbilt]] notifies [[longhorns]] [[longhorns]] [[achieved]] its [[warning]] of [[indictment]] [[sonntag]] from the [[seminoles]] about [[offenses]] in its [[humans]] 's [[cage]] [[plan]] discovered after the [[assassinate]] of [[actress]] patrick dennehy","Successful"
0.0,68.0,0.0,0.0009189844131469727,"australia , us seal [[free]] trade agreement \( afp \) afp australia and the united states sealed a [[free]] trade agreement to start january 1 , 2005 after clearing last minute obstacles",2.0,0.7324715852737427,"australia , us seal [[franca]] trade agreement \( afp \) afp australia and the united states sealed a [[unrestrained]] trade agreement to start january 1 , 2005 after clearing last minute obstacles","Successful"
2.0,263.0,2.0,0.03759366273880005,"gm may close plant in europe [[detroit]] \( reuters \) general motors corp lt a href http [[www]] [[investor]] reuters com fullquote aspx \? ticker gm n [[target]] [[stocks]] quickinfo fullquote gt gm n lt a gt will [[likely]] cut some jobs in europe and may [[close]] a [[plant]] there as part of a restructuring plan under development to try to return the region to profitability , the u s automaker said on [[wednesday]]",0.0,0.5019641518592834,"gm may close plant in europe [[hai]] \( reuters \) general motors corp lt a href http [[sss]] [[capitalists]] reuters com fullquote aspx \? ticker gm n [[sights]] [[arsenals]] quickinfo fullquote gt gm n lt a gt will [[arguably]] cut some jobs in europe and may [[farm]] a [[vegetation]] there as part of a restructuring plan under development to try to return the region to profitability , the u s automaker said on [[thursdays]]","Successful"
0.0,283.0,0.0,0.0003597736358642578,"german [[leader]] to [[arrive]] in [[china]] german chancellor [[gerhard]] schroeder was [[preparing]] sunday to [[arrive]] in [[china]] for the start of a five day asian tour monday to discuss trade and bilateral [[ties]]",2.0,0.5058549046516418,"german [[manager]] to [[obtaining]] in [[hua]] german chancellor [[krause]] schroeder was [[developing]] sunday to [[arises]] in [[hua]] for the start of a five day asian tour monday to discuss trade and bilateral [[connects]]","Successful"
1.0,397.0,1.0,0.00010824203491210938,"hakkinen back at [[mercedes]] [[finland]] 39 s two [[time]] formula one [[champion]] mika hakkinen ended his three year [[exile]] from [[motor]] [[sport]] on [[saturday]] [[agreeing]] to drive for the [[mercedes]] [[team]] in the 2005 german [[touring]] [[car]] [[championship]]",0.0,0.5936648845672607,"hakkinen back at [[audi]] [[helsinki]] 39 s two [[dating]] formula one [[buckaroo]] mika hakkinen ended his three year [[evacuees]] from [[automobiles]] [[gymnastics]] on [[sunday]] [[recognising]] to drive for the [[lexus]] [[tasks]] in the 2005 german [[tourist]] [[vehicle]] [[copa]]","Successful"
0.0,123.0,0.0,0.0004521012306213379,"earthquakes shake central japan [[bullet]] train resumed \( update4 \) a series of earthquakes shook central japan in [[niigata]] prefecture , where quakes that began last month have [[killed]] more than 30 people",1.0,0.8605611324310303,"earthquakes shake central japan [[baseball]] train resumed \( update4 \) a series of earthquakes shook central japan in [[kagoshima]] prefecture , where quakes that began last month have [[mortality]] more than 30 people","Successful"
3.0,416.0,3.0,0.0002530217170715332,"[[self]] [[sustaining]] [[killer]] [[robot]] creates a stink it may eat flies and [[stink]] to [[high]] [[heaven]] , but if this robot [[works]] , it [[will]] [[be]] an [[important]] [[step]] towards making [[robots]] [[fully]] [[autonomous]]",1.0,0.552863359451294,"[[independence]] [[substantiate]] [[killers]] [[bot]] creates a stink it may eat flies and [[foul]] to [[senior]] [[wonderland]] , but if this robot [[tandem]] , it [[desired]] [[worden]] an [[pivotal]] [[ballpark]] towards making [[robot]] [[sincerely]] [[independent]]","Successful"
1.0,312.0,1.0,0.00010907649993896484,"[[bonds]] [[distorts]] [[numbers]] and [[history]] i find myself privately [[hoping]] that barry bonds [[gets]] nailed is that bad \? is it un american \? he 39 s [[still]] innocent , you know , although [[less]] innocent than he was a few days ago",0.0,0.525585949420929,"[[liaison]] [[disrupts]] [[illustrations]] and [[novels]] i find myself privately [[hope]] that barry bonds [[was]] nailed is that bad \? is it un american \? he 39 s [[encore]] innocent , you know , although [[little]] innocent than he was a few days ago","Successful"
2.0,61.0,2.0,0.0027939677238464355,"[[aol]] is said to plan 700 layoffs [[america]] online , the country 39 s [[leading]] internet service , is preparing to lay off as many as 700 of its 13 , 000 employees in the united states , according to an executive knowledgeable about its plans",3.0,0.9824470281600952,"[[netscape]] is said to plan 700 layoffs [[americano]] online , the country 39 s [[altos]] internet service , is preparing to lay off as many as 700 of its 13 , 000 employees in the united states , according to an executive knowledgeable about its plans","Successful"
0.0,360.0,0.0,0.0002778172492980957,"latham [[stands]] by bali [[claims]] [[candidate]] federal [[labor]] [[leader]] [[mark]] latham has ruled out disendorsing queensland labor [[candidate]] ivan molloy , over [[comments]] about the bali [[bombings]]",3.0,0.6972546577453613,"latham [[newsstands]] by bali [[complaints]] [[apps]] federal [[collaborate]] [[commandant]] [[commemorate]] latham has ruled out disendorsing queensland labor [[apps]] ivan molloy , over [[sightings]] about the bali [[detonating]]","Successful"
1.0,389.0,1.0,8.881092071533203e-05,"marshall [[carries]] w [[va]] to [[victory]] the [[senior]] [[quarterback]] [[rushed]] for 110 [[yards]] , [[threw]] for a touchdown and even punted a [[quick]] kick in the [[mountaineers]] 39 31 19 [[victory]] over [[connecticut]] [[last]] [[night]]",1.0,0.0008969306945800781,"marshall [[represents]] w [[ca]] to [[accomplishments]] the [[longest]] [[fullback]] [[plunge]] for 110 [[yard]] , [[hurled]] for a touchdown and even punted a [[vite]] kick in the [[longhorns]] 39 31 19 [[victors]] over [[hartford]] [[past]] [[nuit]]","Failed"
2.0,270.0,2.0,0.00028783082962036133,"dollar [[stuck]] , cpi offers little [[direction]] [[tokyo]] \( reuters \) the dollar moved in [[tight]] [[ranges]] on [[wednesday]] as most investors shrugged off [[lower]] than [[expected]] u s inflation [[data]] and stuck to the view the [[u]] s federal reserve would continue raising rates",0.0,0.5035032033920288,"dollar [[constipated]] , cpi offers little [[directives]] [[japan]] \( reuters \) the dollar moved in [[snug]] [[depends]] on [[tuesday]] as most investors shrugged off [[diminish]] than [[awaiting]] u s inflation [[stats]] and stuck to the view the [[umm]] s federal reserve would continue raising rates","Successful"
1.0,277.0,1.0,5.7578086853027344e-05,"han earns a [[hand]] with [[playoff]] [[triumph]] [[hee]] won han [[made]] a 4 foot [[birdie]] [[putt]] on the first [[playoff]] [[hole]] to beat lorie kane and win the [[safeway]] classic on [[sunday]] at portland , [[ore]]",2.0,0.5089758634567261,"han earns a [[parties]] with [[oilers]] [[success]] [[hay]] won han [[filed]] a 4 foot [[fowl]] [[teed]] on the first [[standings]] [[stockade]] to beat lorie kane and win the [[grocer]] classic on [[saturdays]] at portland , [[mining]]","Successful"
2.0,590.0,2.0,0.00037288665771484375,"us 2 [[year]] [[treasuries]] [[fall]] for [[week]] as [[fed]] [[raises]] [[target]] [[rate]] the benchmark [[two]] year us treasury [[note]] [[had]] its [[biggest]] weekly [[decline]] in a [[month]] on [[speculation]] the federal reserve will [[follow]] up this [[week]] 39 s [[interest]] [[rate]] [[increase]] with at least one more this [[year]]",0.0,0.5556997060775757,"us 2 [[ano]] [[monies]] [[reduced]] for [[joo]] as [[nurturing]] [[provoke]] [[destinies]] [[fares]] the benchmark [[three]] year us treasury [[memo]] [[haya]] its [[akbar]] weekly [[fallen]] in a [[mois]] on [[suspicions]] the federal reserve will [[policed]] up this [[chau]] 39 s [[interests]] [[speed]] [[reinforce]] with at least one more this [[anniversary]]","Successful"
3.0,495.0,3.0,0.0003845691680908203,"xandros [[rolls]] out linux desktop management app linux desktop [[vendor]] xandros inc on tuesday [[announced]] the [[availability]] of its [[new]] xandros desktop [[management]] server \( xdms \) application , which [[gives]] it [[administrators]] the [[tools]] to [[roll]] out , [[configure]] and [[maintain]] [[mass]] [[deployments]] of linux [[equipped]] [[pcs]]",2.0,0.5118708610534668,"xandros [[reel]] out linux desktop management app linux desktop [[purchaser]] xandros inc on tuesday [[testified]] the [[will]] of its [[ny]] xandros desktop [[executive]] server \( xdms \) application , which [[donne]] it [[superintendent]] the [[accoutrements]] to [[rollo]] out , [[establishing]] and [[conserving]] [[colossal]] [[emplacements]] of linux [[prepared]] [[equipments]]","Successful"
3.0,201.0,3.0,0.0005164146423339844,"[[recording]] industry [[sues]] 750 [[computer]] users los angeles the [[recording]] industry on thursday filed another [[round]] of copyright infringement lawsuits against people it said were [[illegally]] distributing songs over the [[internet]]",2.0,0.6205856800079346,"[[recordings]] industry [[attempts]] 750 [[calculator]] users los angeles the [[enrollment]] industry on thursday filed another [[redondo]] of copyright infringement lawsuits against people it said were [[improperly]] distributing songs over the [[lnternet]]","Successful"
1.0,295.0,1.0,7.557868957519531e-05,"[[houston]] [[re]] [[signs]] vizcaino to one [[year]] [[contract]] houston , tx \( [[sports]] [[network]] \) the houston astros re signed free [[agent]] infielder jose vizcaino to a one year contract on [[friday]] vizcaino appeared in 138 [[games]] for the astros in 2004 , his fourth season with",3.0,0.9789190888404846,"[[texas]] [[sos]] [[signposts]] vizcaino to one [[enjoyment]] [[outsourcing]] houston , tx \( [[leisure]] [[cyberspace]] \) the houston astros re signed free [[actress]] infielder jose vizcaino to a one year contract on [[mardi]] vizcaino appeared in 138 [[gaming]] for the astros in 2004 , his fourth season with","Successful"
1.0,767.0,1.0,0.0001373291015625,"pantano [[replaced]] by [[glock]] [[jordan]] [[have]] [[terminated]] the [[contract]] of italian [[driver]] giorgio pantano and [[called]] in [[timo]] [[glock]] as a [[replacement]] the [[team]] [[said]] contractual [[difficulties]] were behind the [[split]] , and [[confirmed]] [[german]] [[glock]] would [[race]] in [[sunday]] 39 s [[inaugural]] chinese [[grand]] [[prix]]",0.0,0.9798789620399475,"pantano [[alternatives]] by [[gunpoint]] [[petra]] [[hectare]] [[ended]] the [[regimes]] of italian [[chauffeur]] giorgio pantano and [[invitations]] in [[sébastien]] [[gunpoint]] as a [[substitutes]] the [[chore]] [[argued]] contractual [[issues]] were behind the [[divide]] , and [[argued]] [[auf]] [[pistols]] would [[bullfight]] in [[domingo]] 39 s [[open]] chinese [[gigantic]] [[fellowship]]","Successful"
3.0,85.0,3.0,0.0004054903984069824,"[[remote]] control could save [[soldiers]] ' lives \( ap \) ap [[unmanned]] aerial vehicles and other so called stand off weapons , whether currently used or in secret testing , belong to a developing high tech arsenal that the [[u]] s military says will help minimize casualties as it battles insurgents",0.0,0.9620574116706848,"[[faraway]] control could save [[guerrillas]] ' lives \( ap \) ap [[unoccupied]] aerial vehicles and other so called stand off weapons , whether currently used or in secret testing , belong to a developing high tech arsenal that the [[ni]] s military says will help minimize casualties as it battles insurgents","Successful"
1.0,793.0,1.0,6.330013275146484e-05,"walter smith [[named]] [[manager]] of scottish [[soccer]] [[team]] , [[succeeding]] lt [[b]] gt [[lt]] [[b]] gt after the german 39 s [[failure]] to revive the [[ailing]] [[national]] [[team]] , the scottish football [[association]] [[has]] [[opted]] for a [[rare]] [[rangers]] celtic linkup at the top with former [[rangers]] [[manager]] [[smith]] [[working]] with assistant [[tommy]] [[burns]] , his [[old]] [[rival]] at celtic",2.0,0.8534480333328247,"walter smith [[outlined]] [[executives]] of scottish [[foot]] [[equipments]] , [[thriving]] lt [[seconds]] gt [[ensign]] [[seconds]] gt after the german 39 s [[deficits]] to revive the [[poor]] [[nationwide]] [[computers]] , the scottish football [[associating]] [[haya]] [[taking]] for a [[casual]] [[warder]] celtic linkup at the top with former [[custodians]] [[executives]] [[smiths]] [[worked]] with assistant [[buffet]] [[spark]] , his [[outmoded]] [[disputing]] at celtic","Successful"
1.0,456.0,1.0,7.665157318115234e-05,"[[today]] 's [[schedule]] [[college]] [[hockey]] [[men]] [[stonehill]] at umass [[dartmouth]] , 7 30 p [[m]] [[franklin]] [[pierce]] at assumption , 7 30 p m [[women]] [[sacred]] [[heart]] at [[holy]] [[cross]] , 7 [[p]] [[m]]",1.0,0.0005396008491516113,"[[date]] 's [[programming]] [[schoolhouse]] [[canucks]] [[dawgs]] [[drexel]] at umass [[sudbury]] , 7 30 p [[magpies]] [[chester]] [[bore]] at assumption , 7 30 p m [[damsel]] [[saints]] [[hearts]] at [[inviolate]] [[crossings]] , 7 [[s]] [[kneecaps]]","Failed"
